2021-05-04 15:16:13, 361, 9727.933042896031, 0, 1.77919864654541e-08, 0.027133531533181668
2021-05-04 15:16:19, 362, 9755.482030535539, 0, 2.911314368247986e-09, 0.020096971133723857
2021-05-04 15:16:25, 363, 9782.4839561806, 0, -1.5795230865478513e-09, 0.03846299783699214
2021-05-04 15:16:32, 364, 9809.1742110589, 0, -4.231929779052734e-09, 0.03462806197348982
2021-05-04 15:16:38, 365, 9835.780115087353, 0, 1.1712312698364258e-08, 0.02106213366612792
2021-05-04 15:16:45, 366, 9861.512201685502, 0, -2.3599714040756224e-09, 0.013845579242333771
2021-05-04 15:16:53, 367, 9885.753596668921, 0, -7.309019565582275e-09, 1.7250274594463406
2021-05-04 15:17:00, 368, 9899.590683620541, 0, 5.804002285003662e-09, 0.010928914528340102
2021-05-04 15:17:07, 369, 9915.821975209965, 0, -1.2069940567016604e-09, 0.021103154834359882
2021-05-04 15:17:15, 370, 9933.699006388048, 0, -4.475936293601989e-09, 0.0163702715523541
2021-05-04 15:17:22, 371, 9942.832543114668, 0, 2.3581087589263912e-09, 0.011965495296753944
2021-05-04 15:17:37, 373, 9954.408836620272, 0, 7.0042442530393605e-09, 0.010236428575590255
2021-05-04 15:17:45, 374, 9956.985327547018, 0, -8.925795555114746e-09, 0.011255099849775432
2021-05-04 15:17:52, 375, 9957.286986239005, 0, 9.603798389434814e-09, 0.007209053214639424
2021-05-04 15:21:51, 413, 9963.924777936685, 0, -1.3738870620727538e-08, 0.014077235051430761
2021-05-04 15:22:24, 418, 9978.099791468254, 0, 5.632638931274414e-09, 0.047930358125828215
2021-05-04 15:22:30, 419, 9986.848203520689, 0, -9.596347808837891e-09, 0.012702432500198483
2021-05-04 15:22:36, 420, 9988.737055589054, 0, 1.4603137969970708e-09, 0.015146195183508099
2021-05-04 15:22:43, 421, 9998.125162024087, 0, 4.813075065612793e-09, 0.2851321545951069
2021-05-04 15:24:20, 437, 9999.442181317363, 0, 2.5331974029541017e-09, 0.03985540293063969
2021-05-04 15:24:27, 438, 9999.59072806252, 0, 4.3585896492004433e-10, 0.00958659082185477
2021-05-04 15:28:18, 476, 10000.0, 0, 5.871057510375977e-09, 0.008320670401677489
